id_n,idtax_individual_f,id_table_liste_plots_n,plot_name,sous_plot_name,position_transect,strate_cat,ind_num_sous_plot,herbarium_nbe_char,stem_diameter,issue_stem_diameter,tax_gen,tax_famclass,tax_fam,tax_esp,tax_rank01,tax_nam01,tax_infra_level,tax_infra_level_auth,id_trait_measures_stem_diameter,data_modif_d,data_modif_m,data_modif_y,ddlat,ddlon,team_leader,locality_name,region_name1,province
243339,4171,1090,TRST012,B,in,Ado,15,trst 426,11.8,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364400,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243340,55810,1090,TRST012,B,in,Ado,16,trst 430,17.9,NA,Chrysophyllum,Magnoliopsida,Sapotaceae,africanum,NA,NA,Chrysophyllum africanum,Chrysophyllum africanum A.DC.,364401,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243341,2503,1090,TRST012,B,in,Ado,17,trst 431,8.1,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364402,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243342,2503,1090,TRST012,B,in,Ado,18,trst 431,9.4,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364403,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243343,728,1090,TRST012,B,in,Ado,19,trst 432,41.4,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364404,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243344,4171,1090,TRST012,B,in,Ado,20,trst 426,23.3,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364405,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243345,2503,1090,TRST012,B,in,Ado,21,trst 431,23.2,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364406,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243346,2503,1090,TRST012,B,in,Ado,22,trst 431,27.2,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364407,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243347,2503,1090,TRST012,B,in,Ado,23,trst 431,12.5,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364408,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243348,55810,1090,TRST012,B,in,Ado,24,trst 430,6.2,NA,Chrysophyllum,Magnoliopsida,Sapotaceae,africanum,NA,NA,Chrysophyllum africanum,Chrysophyllum africanum A.DC.,364409,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243349,2503,1090,TRST012,B,in,Ado,25,trst 431,27.5,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364410,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243350,2503,1090,TRST012,B,in,Ado,26,trst 431,9.4,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364411,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243351,728,1090,TRST012,B,in,Ado,27,trst 429,14.4,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364412,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243352,728,1090,TRST012,B,in,Ado,28,trst 429,7.7,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364413,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243353,4171,1090,TRST012,B,in,Ado,29,trst 426,26.2,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364414,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243354,4171,1090,TRST012,B,in,Ado,30,trst 426,23.9,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364415,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243355,2503,1090,TRST012,B,in,Ado,31,trst 431,6.1,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364416,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243356,2503,1090,TRST012,B,out,Ad,32,trst 431,24.5,NA,Protomegabaria,Magnoliopsida,Phyllanthaceae,stapfiana,NA,NA,Protomegabaria stapfiana,Protomegabaria stapfiana (Beille) Hutch.,364417,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243357,2609,1090,TRST012,B,out,Ad,33,trst 433,36.6,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364418,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243358,2609,1090,TRST012,B,out,Ad,34,trst 433,37.6,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364419,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243359,2609,1090,TRST012,B,out,Ad,35,trst 433,25.7,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364420,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243360,2609,1090,TRST012,B,out,Ad,36,trst 433,26.7,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364421,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243361,2609,1090,TRST012,B,out,Ad,37,trst 433,44.9,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364422,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243362,2609,1090,TRST012,B,out,Ad,38,trst 433,35.6,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364423,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243363,4171,1090,TRST012,B,out,Ad,39,trst 426,108,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364424,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243364,11580,1090,TRST012,B,out,Ad,40,trst 415,102,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364425,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243365,11580,1090,TRST012,B,out,Ad,41,trst 415,51.6,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364426,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243366,1947,1090,TRST012,B,out,Ad,42,trst 427,52.2,NA,Amanoa,Magnoliopsida,Phyllanthaceae,bracteosa,NA,NA,Amanoa bracteosa,Amanoa bracteosa Planch.,364427,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243367,1947,1090,TRST012,B,out,Ad,43,trst 427,37.2,NA,Amanoa,Magnoliopsida,Phyllanthaceae,bracteosa,NA,NA,Amanoa bracteosa,Amanoa bracteosa Planch.,364428,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243368,1947,1090,TRST012,B,out,Ad,44,trst 427,58.6,NA,Amanoa,Magnoliopsida,Phyllanthaceae,bracteosa,NA,NA,Amanoa bracteosa,Amanoa bracteosa Planch.,364429,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243369,11580,1090,TRST012,B,out,Ad,45,trst 415,87.5,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364430,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243370,2351,1090,TRST012,B,out,Ad,46,trst 428,41.9,NA,Funtumia,Magnoliopsida,Apocynaceae,africana,NA,NA,Funtumia africana,Funtumia africana (Benth.) Stapf,364431,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243371,4171,1090,TRST012,B,out,Ad,47,trst 426,29.7,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364432,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243372,4171,1090,TRST012,B,out,Ad,48,trst 426,28.3,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364433,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243373,4171,1090,TRST012,B,out,Ad,49,trst 426,34.6,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364434,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243374,4171,1090,TRST012,B,out,Ad,50,trst 426,40.9,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364435,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243375,4171,1090,TRST012,B,out,Ad,51,trst 426,32.7,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364436,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243376,4171,1090,TRST012,B,out,Ad,52,trst 426,39.3,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364437,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243377,4171,1090,TRST012,B,out,Ad,53,trst 426,26.6,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364438,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243378,11580,1090,TRST012,B,out,Ad,54,trst 415,53.2,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364439,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243379,11580,1090,TRST012,B,out,Ad,55,trst 415,53.4,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364440,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243380,11580,1090,TRST012,B,out,Ad,56,trst 415,38.5,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364441,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243381,11580,1090,TRST012,C,in,Ado,1,trst 475,60,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364442,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243382,55,1090,TRST012,C,in,Ado,2,trst 476,NA,NA,Elaeis,Magnoliopsida,Arecaceae,guineensis,NA,NA,Elaeis guineensis,Elaeis guineensis Jacq.,NA,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243383,4171,1090,TRST012,C,in,Ado,3,trst 477,9.4,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364443,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243384,4171,1090,TRST012,C,in,Ado,4,trst 478,24.3,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364444,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243385,2351,1090,TRST012,C,in,Ado,5,trst 479,5.5,NA,Funtumia,Magnoliopsida,Apocynaceae,africana,NA,NA,Funtumia africana,Funtumia africana (Benth.) Stapf,364445,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243386,1590,1090,TRST012,C,in,Ado,6,trst 480,7.5,NA,Antidesma,Magnoliopsida,Phyllanthaceae,vogelianum,NA,NA,Antidesma vogelianum,Antidesma vogelianum Müll.Arg.,364446,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243387,1948,1090,TRST012,C,in,Ado,7,trst 481,17.6,NA,Xylopia,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,364447,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243388,728,1090,TRST012,C,in,Ado,8,trst 482,5.9,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364448,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243389,13063,1090,TRST012,C,in,Ado,9,trst 483,5.8,NA,Antidesma,Magnoliopsida,Phyllanthaceae,NA,NA,NA,NA,NA,364449,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243390,728,1090,TRST012,C,in,Ado,10,trst 484,5,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364450,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243391,2646,1090,TRST012,C,in,Ado,11,trst 485,8.8,NA,Treculia,Magnoliopsida,Moraceae,africana,NA,NA,Treculia africana,Treculia africana Decne.,364451,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243392,55,1090,TRST012,C,in,Ado,12,trst 486,28.2,NA,Elaeis,Magnoliopsida,Arecaceae,guineensis,NA,NA,Elaeis guineensis,Elaeis guineensis Jacq.,364452,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243393,2695,1090,TRST012,C,in,Ado,13,trst 487,31.5,NA,Cassipourea,Magnoliopsida,Rhizophoraceae,gummiflua,NA,NA,Cassipourea gummiflua,Cassipourea gummiflua Tul.,364453,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243394,1447,1090,TRST012,C,in,Ado,14,trst 488,9.6,NA,Millettia,Magnoliopsida,Fabaceae,barteri,NA,NA,Millettia barteri,Millettia barteri (Benth.) Dunn,364454,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243395,2609,1090,TRST012,C,in,Ado,15,trst 489,9.7,NA,Anthostema,Magnoliopsida,Euphorbiaceae,aubryanum,NA,NA,Anthostema aubryanum,Anthostema aubryanum Baill.,364455,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243396,2646,1090,TRST012,C,in,Ado,16,trst 490,5.4,NA,Treculia,Magnoliopsida,Moraceae,africana,NA,NA,Treculia africana,Treculia africana Decne.,364456,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243397,2646,1090,TRST012,C,in,Ado,17,trst 491,97,NA,Treculia,Magnoliopsida,Moraceae,africana,NA,NA,Treculia africana,Treculia africana Decne.,364457,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243398,351190,1090,TRST012,C,in,Ado,18,trst 492,16,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,364458,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243399,3888,1090,TRST012,C,in,Ado,19,trst 493,49,NA,Psychotria,Magnoliopsida,Rubiaceae,venosa,NA,NA,Psychotria venosa,Psychotria venosa (Hiern) E.M.A.Petit,364459,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243400,13063,1090,TRST012,C,in,Ado,20,trst 494,10,NA,Antidesma,Magnoliopsida,Phyllanthaceae,NA,NA,NA,NA,NA,364460,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243401,6826,1090,TRST012,C,in,Ado,21,trst 495,7.2,NA,Tetracera,Magnoliopsida,Dilleniaceae,alnifolia,NA,NA,Tetracera alnifolia,Tetracera alnifolia Willd.,364461,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243402,19103,1090,TRST012,C,in,Ado,22,trst 496,39,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,364462,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243403,4171,1090,TRST012,C,in,Ado,23,trst 497,6,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364463,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243404,13063,1090,TRST012,C,in,Ado,24,trst 498,5.5,NA,Antidesma,Magnoliopsida,Phyllanthaceae,NA,NA,NA,NA,NA,364464,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243405,4171,1090,TRST012,C,in,Ado,25,trst 499,7.5,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,364465,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243406,11580,1090,TRST012,C,in,Ado,26,trst 500,73.6,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364466,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243407,728,1090,TRST012,C,in,Ado,27,trst 501,13,NA,Casearia,Magnoliopsida,Salicaceae,barteri,NA,NA,Casearia barteri,Casearia barteri Mast.,364467,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243408,6737,1090,TRST012,C,in,Ado,28,trst 502,42,NA,Xylopia,Magnoliopsida,Annonaceae,quintasii,NA,NA,Xylopia quintasii,Xylopia quintasii Pierre ex Engl. & Diels,364468,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243409,19103,1090,TRST012,C,out,Ad,29,trst 503,38.5,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,364469,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243410,55,1090,TRST012,C,out,Ad,30,NA,38.3,NA,Elaeis,Magnoliopsida,Arecaceae,guineensis,NA,NA,Elaeis guineensis,Elaeis guineensis Jacq.,364470,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243411,3888,1090,TRST012,C,out,Ad,31,trst 493,85,NA,Psychotria,Magnoliopsida,Rubiaceae,venosa,NA,NA,Psychotria venosa,Psychotria venosa (Hiern) E.M.A.Petit,364471,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243412,51339,1090,TRST012,C,out,Ad,32,trst 504,18.8,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364472,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243413,51339,1090,TRST012,C,out,Ad,33,trst 505,32,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364473,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243414,11580,1090,TRST012,C,out,Ad,34,trst 506,47,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364474,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243415,26616,1090,TRST012,C,out,Ad,35,trst 507,55.5,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,NA,NA,NA,NA,NA,364475,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243416,11580,1090,TRST012,C,out,Ad,36,trst 508,54,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364476,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243417,51339,1090,TRST012,C,out,Ad,37,trst 509,51,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364477,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243418,11580,1090,TRST012,C,out,Ad,38,trst 510,90,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364478,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243419,26616,1090,TRST012,C,out,Ad,39,trst 511,25.8,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,NA,NA,NA,NA,NA,364479,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243420,51339,1090,TRST012,C,out,Ad,40,trst 512,60.2,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364480,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243421,11580,1090,TRST012,C,out,Ad,41,trst 513,58,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364481,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243422,26616,1090,TRST012,C,out,Ad,42,trst 514,27.8,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,NA,NA,NA,NA,NA,364482,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243423,51339,1090,TRST012,C,out,Ad,43,trst 515,30.5,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364483,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243424,51339,1090,TRST012,C,out,Ad,44,trst 516,46.9,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364484,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243425,51339,1090,TRST012,C,out,Ad,45,trst 517,32.2,NA,Elaeophorbia,Magnoliopsida,Euphorbiaceae,drupifera,NA,NA,Elaeophorbia drupifera,Elaeophorbia drupifera (Thonn.) Stapf,364485,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243426,26616,1090,TRST012,C,out,Ad,46,trst 518,37,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,NA,NA,NA,NA,NA,364486,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
243427,11580,1090,TRST012,C,out,Ad,47,trst 519,56,NA,Pycnanthus,Magnoliopsida,Myristicaceae,angolensis,NA,NA,Pycnanthus angolensis,Pycnanthus angolensis (Welw.) Warb.,364487,7,10,2020,0.119783,6.57379,Maria Do Ceu Madureira,Base do Pico Cão Grande,São Tomé,NA
